County,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Texas-Crockett,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Texas-Crosby,0.9999973773956299,1.6283721038234944e-07,1.0867093891420154e-07,1.9508215132191253e-07,2.0138531908742152e-07,1.4104244883128558e-07,1.4739919151907088e-07,1.696644886806098e-07,1.8626873554694612e-07,2.092602642278507e-07,3.615182890825963e-07,1.119634518431667e-07,2.8462949330787524e-07,2.0227805919148523e-07,1.4666206027413864e-07
Texas-Culberson,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Texas-Dallam,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Texas-Dallas,0.9998230338096619,1.2717627214442473e-05,9.51756283029681e-06,2.040800973190926e-05,1.228337441716576e-05,7.2968668973771855e-06,8.993730261863675e-06,1.0054994163510855e-05,1.3939076779934112e-05,1.4044008821656462e-05,1.2645980859815609e-05,8.949315997597296e-06,2.4229495465988293e-05,9.946051250153687e-06,1.2206232895550784e-05
Texas-Dawson,0.9999973773956299,1.6405897440563422e-07,1.0949568718388036e-07,1.9659270833471965e-07,2.0274600842640211e-07,1.4190187869189685e-07,1.4842780160506663e-07,1.70832990420422e-07,1.876716595461403e-07,2.1079011958136107e-07,3.636292262854113e-07,1.1279360734306465e-07,2.8682796937573585e-07,2.0353388663352234e-07,1.4776978218833392e-07
Texas-Deaf Smith,0.9999973773956299,1.6332820962361438e-07,1.0900079416842345e-07,1.9568662423807837e-07,2.0193881766772392e-07,1.4139934023660317e-07,1.4781727486479213e-07,1.701358343098036e-07,1.8682450786400295e-07,2.098742299949663e-07,3.624061548634927e-07,1.1230030594333584e-07,2.8550925890158396e-07,2.028047987323589e-07,1.4710751372604136e-07
Texas-Delta,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Texas-Denton,0.9999966621398926,2.0931280175773281e-07,1.3968978862521908e-07,2.5204832354575046e-07,2.5274658810303663e-07,1.737188171091475e-07,1.850670372505192e-07,2.1331170785288123e-07,2.3791240266746172e-07,2.660947586718976e-07,4.413076908349467e-07,1.4352723098909337e-07,3.662975416318659e-07,2.496027207143925e-07,1.8823723735295061e-07
Texas-DeWitt,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Texas-Dickens,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Texas-Dimmit,0.9999973773956299,1.5988345580808527e-07,1.0694188290472084e-07,1.9071616463861574e-07,1.9931870554046327e-07,1.4046443652659946e-07,1.460710450373881e-07,1.685322530420308e-07,1.8386177202955878e-07,2.0673495271239517e-07,3.5962290212410153e-07,1.1047050207935172e-07,2.799453397983598e-07,2.0104566544887348e-07,1.4416261251426477e-07
Texas-Donley,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Texas-Duval,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Texas-Eastland,0.9999973773956299,1.603592920673691e-07,1.0728162891382453e-07,1.9132480133521312e-07,1.9986920563042077e-07,1.4075354215492553e-07,1.464519812088838e-07,1.689965785089953e-07,1.8441177473960124e-07,2.072495846050515e-07,3.6040228224010207e-07,1.1076166117618413e-07,2.807948078498157e-07,2.014268005723352e-07,1.445996531401761e-07
Texas-Ector,0.9999973773956299,1.5832155497719214e-07,1.0558172647279207e-07,1.8877776142289804e-07,1.9647649196485872e-07,1.381093426289226e-07,1.439196068986348e-07,1.6587794959832536e-07,1.8133471257897327e-07,2.039119664232203e-07,3.550323697254498e-07,1.0897709756818585e-07,2.761471762369183e-07,1.9800519623913715e-07,1.4254464986152016e-07
Texas-Edwards,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Texas-El Paso,0.9999946355819702,3.4703805340541294e-07,2.3219422473630402e-07,4.285004706616746e-07,4.014888190795318e-07,2.685794697754318e-07,2.9197377671152935e-07,3.364515919201949e-07,3.87593360073879e-07,4.3345352196411113e-07,6.56442466606677e-07,2.38390910567432e-07,6.135533681117522e-07,3.8675554492328956e-07,3.119429550224595e-07
Texas-Ellis,0.9999974966049194,1.5528112840001995e-07,1.0350979096074298e-07,1.8462999662460788e-07,1.9297533526696498e-07,1.3592071468337963e-07,1.4144670501536893e-07,1.6324086971053475e-07,1.7810269525853073e-07,2.0043538029312913e-07,3.49978790836758e-07,1.068421937588937e-07,2.7053113171859877e-07,1.947111911704269e-07,1.3990775471484085e-07
Texas-Erath,0.9999973773956299,1.591300389236494e-07,1.0621697299484367e-07,1.902133845987919e-07,1.9733467127025506e-07,1.3834133483214828e-07,1.4428420058720803e-07,1.664049307237292e-07,1.8226955944555812e-07,2.0472802475524077e-07,3.55011053443377e-07,1.093610606517359e-07,2.7790323997578525e-07,1.9815877294604434e-07,1.434122793853021e-07
Texas-Falls,0.9999973773956299,1.597272643039105e-07,1.0662314053888622e-07,1.9095421066595009e-07,1.9799783501639467e-07,1.3875477122837765e-07,1.44788970146692e-07,1.6698103877388348e-07,1.8296968562481197e-07,2.0548266377318214e-07,3.560146240033646e-07,1.0976500419701551e-07,2.7898667553927226e-07,1.9875685097758833e-07,1.4395516245713225e-07
Texas-Fannin,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Texas-Fayette,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Texas-Fisher,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Texas-Floyd,0.9999973773956299,1.6462570329167647e-07,1.0986638443455377e-07,1.9727220035292703e-07,2.0339962247817311e-07,1.4234237255550397e-07,1.4890744637341413e-07,1.7137654140242375e-07,1.8827542191957036e-07,2.114835808697535e-07,3.6475768183663604e-07,1.131887472638482e-07,2.878121847516013e-07,2.0419804513949202e-07,1.4827939764927578e-07
Texas-Foard,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Texas-Fort Bend,0.9999973773956299,1.6027335902890627e-07,1.069184278890134e-07,1.912323170927266e-07,1.9876596013546077e-07,1.3963236256131495e-07,1.456620708495393e-07,1.6782814782345667e-07,1.8356007558395504e-07,2.0636009878671757e-07,3.588431525258784e-07,1.1034015301447653e-07,2.796827516249323e-07,2.001946484142536e-07,1.443298884851174e-07
Texas-Franklin,0.9999973773956299,1.5988345580808527e-07,1.0694188290472084e-07,1.9071616463861574e-07,1.9931870554046327e-07,1.4046443652659946e-07,1.460710450373881e-07,1.685322530420308e-07,1.8386177202955878e-07,2.0673495271239517e-07,3.5962290212410153e-07,1.1047050207935172e-07,2.799453397983598e-07,2.0104566544887348e-07,1.4416261251426477e-07
Texas-Freestone,0.9999973773956299,1.6021574822389084e-07,1.0695106311686686e-07,1.9154880703808885e-07,1.9855035304772173e-07,1.391073425338618e-07,1.452035434112986e-07,1.6745595132761082e-07,1.8352577058067254e-07,2.0609026307738532e-07,3.568984823232313e-07,1.1009713318799186e-07,2.7985296924271097e-07,1.992742397760594e-07,1.4439928008869174e-07
Texas-Frio,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Texas-Gaines,0.9999973773956299,1.597272643039105e-07,1.0662314053888622e-07,1.9095421066595009e-07,1.9799783501639467e-07,1.3875477122837765e-07,1.44788970146692e-07,1.6698103877388348e-07,1.8296968562481197e-07,2.0548266377318214e-07,3.560146240033646e-07,1.0976500419701551e-07,2.7898667553927226e-07,1.9875685097758833e-07,1.4395516245713225e-07
Texas-Galveston,0.9999973773956299,1.5658497432013974e-07,1.0440660247468259e-07,1.8638246501723188e-07,1.9449846888619504e-07,1.3684572763850156e-07,1.4251976665491384e-07,1.6441703110103845e-07,1.7953480835330993e-07,2.0195037109260738e-07,3.521133464801096e-07,1.0775494274639641e-07,2.729747450302966e-07,1.9610286017268663e-07,1.4105131640462787e-07
Texas-Garza,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Texas-Gillespie,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Texas-Glasscock,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Texas-Goliad,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Texas-Gonzales,0.9999973773956299,1.5970761069183936e-07,1.0683688600465757e-07,1.9052183120038535e-07,1.991321454397621e-07,1.4028184125436383e-07,1.458889471450675e-07,1.6835313942920038e-07,1.83643606987971e-07,2.0641482478822581e-07,3.592646748984407e-07,1.1031364266500532e-07,2.79605671948957e-07,2.007444805940395e-07,1.4400693260085973e-07
Texas-Gray,0.9999973773956299,1.6332820962361438e-07,1.0900079416842345e-07,1.9568662423807837e-07,2.0193881766772392e-07,1.4139934023660317e-07,1.4781727486479213e-07,1.701358343098036e-07,1.8682450786400295e-07,2.098742299949663e-07,3.624061548634927e-07,1.1230030594333584e-07,2.8550925890158396e-07,2.028047987323589e-07,1.4710751372604136e-07
Texas-Grayson,0.9999974966049194,1.5420677357269597e-07,1.0276344397652792e-07,1.832559348713403e-07,1.916968415116571e-07,1.35071232421069e-07,1.4047743945866387e-07,1.6215257403473515e-07,1.7685998443539575e-07,1.9907804471586132e-07,3.478724295291613e-07,1.0609286960061581e-07,2.685507638489071e-07,1.935082991622039e-07,1.38908788471781e-07
Texas-Gregg,0.9999973773956299,1.5739735204078897e-07,1.0493686630752563e-07,1.8719082106599672e-07,1.9545720419955614e-07,1.3756250893948163e-07,1.4328472275337845e-07,1.6536334612737846e-07,1.8047140315502475e-07,2.0304689485328709e-07,3.54148767200968e-07,1.0829559471403627e-07,2.7421384629633394e-07,1.9705896647792542e-07,1.4183463292738452e-07
Texas-Grimes,0.9999973773956299,1.6883855380456225e-07,1.1265363752954727e-07,2.0279821910662577e-07,2.0795123134575988e-07,1.454075260198806e-07,1.5245672102537355e-07,1.7504788729638676e-07,1.928391668570839e-07,2.167185755297396e-07,3.7206260117272905e-07,1.1616293704719283e-07,2.9546359314736037e-07,2.0887644325284782e-07,1.5198287428574986e-07
Texas-Guadalupe,0.9999974966049194,1.5352445359440026e-07,1.0229430102981496e-07,1.8236869436805137e-07,1.9094821368526027e-07,1.3457903946800798e-07,1.39828259193564e-07,1.6147575365721423e-07,1.760099337388965e-07,1.9815087171082268e-07,3.4667021964196465e-07,1.0560389540614779e-07,2.671960430689069e-07,1.927468815665634e-07,1.382925631787657e-07
Texas-Hale,0.9999973773956299,1.6770671606991527e-07,1.1188980408860516e-07,2.013983788629048e-07,2.0671819811468595e-07,1.4465440756339376e-07,1.515355165793153e-07,1.73983551121637e-07,1.9153419827944163e-07,2.1531811000841117e-07,3.7023619370302185e-07,1.1540710431745538e-07,2.9343365781642206e-07,2.0778669806986727e-07,1.5096446759343962e-07
Texas-Hall,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Texas-Hamilton,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Texas-Hansford,0.9999973773956299,1.634985551390855e-07,1.0911978165495384e-07,1.9590508770761517e-07,2.0211626861055265e-07,1.4149863147849828e-07,1.4795507752296544e-07,1.7029621801611938e-07,1.8703879334225348e-07,2.100925087233918e-07,3.626246325438842e-07,1.1241110087212292e-07,2.858290883978043e-07,2.029404271297608e-07,1.4726177255397488e-07
Texas-Hardeman,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Texas-Hardin,0.9999974966049194,1.5346647330716223e-07,1.0225450353118504e-07,1.8229462739327573e-07,1.9088339797690423e-07,1.345343747516381e-07,1.397722684259861e-07,1.6141724756835174e-07,1.759387799893375e-07,1.980719019911703e-07,3.4655914760151063e-07,1.0556220786384074e-07,2.670829530870833e-07,1.9267815787316067e-07,1.3823981248606287e-07
Texas-Harris,0.9905293583869934,0.0005186365451663733,0.0005828741122968495,0.001373120816424489,0.0006553929415531456,0.000516299856826663,0.0004945818800479174,0.000509786419570446,0.0007660796982236207,0.0006217305781319737,0.00038242407026700675,0.0005246599903330207,0.0013576340861618519,0.0005654333508573472,0.0006020117434673011
Texas-Harrison,0.9999974966049194,1.5346647330716223e-07,1.0225450353118504e-07,1.8229462739327573e-07,1.9088339797690423e-07,1.345343747516381e-07,1.397722684259861e-07,1.6141724756835174e-07,1.759387799893375e-07,1.980719019911703e-07,3.4655914760151063e-07,1.0556220786384074e-07,2.670829530870833e-07,1.9267815787316067e-07,1.3823981248606287e-07
Texas-Hartley,0.9999973773956299,1.671027547445192e-07,1.116748862273198e-07,1.9868616618623491e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.7586360690511356e-07,1.1577143510521637e-07,2.916216885751055e-07,2.1070309230708517e-07,1.507118554400222e-07
Texas-Haskell,0.9999973773956299,1.6131473046243627e-07,1.0772185277119206e-07,1.929662829525114e-07,1.999002705588282e-07,1.4000224268784223e-07,1.4615675070217549e-07,1.685631190184722e-07,1.8473812701813586e-07,2.0741171624649724e-07,3.5908999507228145e-07,1.108516940462323e-07,2.8178658340038965e-07,2.0046728366196476e-07,1.4542193582656182e-07
Texas-Hays,0.9999974966049194,1.5352445359440026e-07,1.0229430102981496e-07,1.8236869436805137e-07,1.9094821368526027e-07,1.3457903946800798e-07,1.39828259193564e-07,1.6147575365721423e-07,1.760099337388965e-07,1.9815087171082268e-07,3.4667021964196465e-07,1.0560389540614779e-07,2.671960430689069e-07,1.927468815665634e-07,1.382925631787657e-07
